guid,make,model,vehicle-type,seller-type,price,fuel-type,mileage,year,img-url,zip-code,distance,reg-age,listing-age
a0a51965-82ce-4409-97ee-6a650cb28ccf,Mazda,2,Berline,PrivateSeller,2000,b,203000,06-2003,https://prod.pictures.autoscout24.net/listing-images/a0a51965-82ce-4409-97ee-6a650cb28ccf_66ffefe4-0a4b-4857-8765-9ea7c4c1852a.jpg/250x188.webp,4432,111.15678224769336,7130,128
14a1bd79-1bb2-45bb-99e0-ba8df546402c,Mazda,323,Stadswagen,PrivateSeller,2000,d,150687,01-2003,https://prod.pictures.autoscout24.net/listing-images/14a1bd79-1bb2-45bb-99e0-ba8df546402c_7fba001b-5a06-4052-9306-ac7163ed285f.jpg/250x188.webp,3473,71.81549092595152,7281,160
c6042a4c-564b-4527-b7a1-4ca8b59c70e0,Mazda,Xedos,Berline,PrivateSeller,2200,b,148059,04-1999,https://prod.pictures.autoscout24.net/listing-images/c6042a4c-564b-4527-b7a1-4ca8b59c70e0_3d759955-b62d-463b-863c-0a820a96b1c9.jpg/250x188.webp,7040,128.797804504151,8652,111
e4b5df9c-dc3b-4995-a639-a77f70eb6aa5,Mazda,121,Stadswagen,PrivateSeller,2200,b,115000,06-1988,https://prod.pictures.autoscout24.net/listing-images/e4b5df9c-dc3b-4995-a639-a77f70eb6aa5_9e4ddcb2-27e3-409b-9056-ad380567b29e.jpg/250x188.webp,5523,135.10339388245373,12608,161
5ccc0d24-b81c-429c-a834-29e6944cae1d,Mazda,626,Berline,Dealer,2200,b,43000,05-1994,https://prod.pictures.autoscout24.net/listing-images/5ccc0d24-b81c-429c-a834-29e6944cae1d_b14ba73f-2412-4d52-b855-aac3a9c26321.jpg/250x188.webp,8791,102.62748120507626,10448,238
5fdf55c2-9d4f-4075-a0c4-e38fbd0fc1b8,Mazda,6,Andere,Dealer,2299,d,175000,06-2005,https://prod.pictures.autoscout24.net/listing-images/5fdf55c2-9d4f-4075-a0c4-e38fbd0fc1b8_58acaff7-7713-41c3-9680-75024d1c273a.jpg/250x188.webp,8791,102.62748120507626,6399,274
b4b76030-3a3e-42d2-bfc3-b119015fb936,Mazda,5,Monovolume,Dealer,2350,d,270246,04-2008,https://prod.pictures.autoscout24.net/listing-images/b4b76030-3a3e-42d2-bfc3-b119015fb936_3d7fa80d-9749-4f6a-97eb-7ce909e8a4b2.jpg/250x188.webp,5080,107.31995872763872,5364,1
80dba710-0468-43f8-891c-0a51753b77ae,Mazda,6,Berline,Dealer,2499,b,180000,09-2004,https://prod.pictures.autoscout24.net/listing-images/80dba710-0468-43f8-891c-0a51753b77ae_bbbc490a-b49d-4dc9-817d-92dfd34d4e6d.jpg/250x188.webp,1730,61.98157406185932,6672,92
a0a2c7b9-9bc6-407e-82bd-1fde6a74af32,Mazda,5,Monovolume,Dealer,2500,d,307000,08-2009,https://prod.pictures.autoscout24.net/listing-images/a0a2c7b9-9bc6-407e-82bd-1fde6a74af32_490e90d8-4e4b-46cb-bde6-590cccfae4a8.jpg/250x188.webp,3800,90.52950000718796,4877,5
ad6ae2e5-e130-4523-a07d-6d5c81e63702,Mazda,2,Berline,PrivateSeller,2500,b,125078,03-2004,https://prod.pictures.autoscout24.net/listing-images/ad6ae2e5-e130-4523-a07d-6d5c81e63702_64faedd2-e0f9-46c8-ae66-21020009df17.jpg/250x188.webp,9100,39.90739495574749,6856,27
