guid,make,model,vehicle-type,seller-type,price,zip-code,fuel-type,mileage,year,distance,age,img-url
0b3fd4bc-a95f-4a5a-b573-7fe9d8134a0d,mazda,mx-30,c,d,29900,3580,e,19689,06-2020,70.28501501852342,911,https://prod.pictures.autoscout24.net/listing-images/0b3fd4bc-a95f-4a5a-b573-7fe9d8134a0d_93c912b5-24e6-4d4a-a6ce-6df5094e558c.jpg/480x360.jpg
f3de5f88-a95b-48b1-a7bd-9205fbe8ba08,mazda,mx-5,c,d,6400,3920,b,133650,12-1999,64.30712183830964,8399,https://prod.pictures.autoscout24.net/listing-images/f3de5f88-a95b-48b1-a7bd-9205fbe8ba08_79e3337f-1f0d-407c-b6bd-ce5ad44c87cc.jpg/480x360.jpg
2d36b6bd-cff1-4828-a5e1-325d6a472983,mazda,6,c,d,37989,9320,b,0,11-2022,67.86826786112259,28,https://prod.pictures.autoscout24.net/listing-images/2d36b6bd-cff1-4828-a5e1-325d6a472983_1768dcfe-7e46-48e0-afa5-38a2126bcf62.jpg/480x360.jpg
470462cb-a415-4afa-83fd-83c3998bba88,mazda,rx-7,c,d,17000,2801,b,99000,04-1981,46.92493283951117,15217,https://prod.pictures.autoscout24.net/listing-images/470462cb-a415-4afa-83fd-83c3998bba88_3f16ba86-8ebf-437f-8231-0e090fd3316d.jpg/480x360.jpg
3385a4ef-92cd-457f-a7e3-164b673594ed,mazda,mx-5,c,d,28990,3000,b,8706,10-2021,67.38410339411878,424,https://prod.pictures.autoscout24.net/listing-images/3385a4ef-92cd-457f-a7e3-164b673594ed_ea16aa39-cfaf-4dee-b45d-ed53e36c580d.jpg/480x360.jpg
7586781c-69cf-45f0-ad9a-439e562c41d6,mazda,mx-30,c,d,29900,3580,e,11000,06-2020,70.28501501852342,911,https://prod.pictures.autoscout24.net/listing-images/7586781c-69cf-45f0-ad9a-439e562c41d6_8e93b33c-e625-4e8c-bd70-d27ae9a506cc.jpg/480x360.jpg
736c6742-0ded-4116-8811-95e5fd15d68a,mazda,3,c,d,16000,4880,b,93000,01-2018,129.10512175153227,1793,https://prod.pictures.autoscout24.net/listing-images/736c6742-0ded-4116-8811-95e5fd15d68a_6ae37964-6610-4305-aff3-38205b5c380b.jpg/480x360.jpg
bd213b0d-e96b-42a6-b832-1e10dd36b7e4,mazda,2,c,d,25500,4100,2,4952,04-2022,122.70999344916741,242,https://prod.pictures.autoscout24.net/listing-images/bd213b0d-e96b-42a6-b832-1e10dd36b7e4_7a30ab3a-6e60-4fd0-a2e1-5119fcfdf286.jpg/480x360.jpg
a23bdb7b-e8bd-423b-9b51-0e98456449ed,mazda,mx-5,c,d,10900,2300,b,134759,05-1993,36.751136569594,10804,https://prod.pictures.autoscout24.net/listing-images/a23bdb7b-e8bd-423b-9b51-0e98456449ed_3100ea2d-e181-40df-b688-11ca41edaed9.jpg/480x360.jpg
1efbea06-a1fe-48b4-a1b7-c77f64be39b9,mazda,3,c,d,24990,3500,b,22,09-2021,86.84432103923942,454,https://prod.pictures.autoscout24.net/listing-images/1efbea06-a1fe-48b4-a1b7-c77f64be39b9_4b192708-c9fb-44d3-b0f7-450af2eb1be6.jpg/480x360.jpg
02a60cec-5b00-46f0-b8bc-96e58d7d6168,mazda,3,c,d,13650,3900,b,102989,10-2017,71.7180365522782,1885,https://prod.pictures.autoscout24.net/listing-images/02a60cec-5b00-46f0-b8bc-96e58d7d6168_c8224de7-f8f8-4b58-8368-40ed2f2bfd6a.jpg/480x360.jpg
a4a2b22d-d7c9-4b0b-9e38-3bcd8a5b5506,mazda,mx-5,c,d,31900,2801,b,4500,08-2021,46.92493283951117,485,https://prod.pictures.autoscout24.net/listing-images/a4a2b22d-d7c9-4b0b-9e38-3bcd8a5b5506_764b5a71-c8f6-4271-957c-edf6001e038d.jpg/480x360.jpg
d8a6f6e4-dca2-4a3f-bdf9-8c6b8e4897e7,mazda,2,c,d,3450,6043,d,187000,10-2010,111.88562923228113,4442,https://prod.pictures.autoscout24.net/listing-images/d8a6f6e4-dca2-4a3f-bdf9-8c6b8e4897e7_b80d93d8-e465-4bad-9995-fcdb38570aca.jpg/480x360.jpg
7ea8a99a-36a0-4daa-a6e4-e6701a029ab0,mazda,mx-5,c,p,13000,4840,b,99500,03-2014,138.07709145022378,3195,https://prod.pictures.autoscout24.net/listing-images/7ea8a99a-36a0-4daa-a6e4-e6701a029ab0_aae08eee-c9e1-41a0-ae67-9997a18d5e9f.jpg/480x360.jpg
385f0da1-5357-431a-8c75-84cd0a21fe39,mazda,rx-8,c,p,6325,1850,b,92500,02-2005,59.738651260413086,6510,https://prod.pictures.autoscout24.net/listing-images/385f0da1-5357-431a-8c75-84cd0a21fe39_dfd418c7-4a3a-4a1d-b427-b9407f291c74.jpg/480x360.jpg
e4bb058d-3380-42a1-ab0a-79be8884db3a,mazda,mx-5,c,d,28000,2160,b,14615,11-2021,29.52364933489528,393,https://prod.pictures.autoscout24.net/listing-images/e4bb058d-3380-42a1-ab0a-79be8884db3a_1f3cbed5-1809-49ee-8876-e1e2bbbc88fb.jpg/480x360.jpg
8de23c1a-e4dc-4c3f-8646-3c5dbf688ee1,mazda,rx-7,c,p,94000,9820,b,29000,09-1994,75.31613723822473,10316,https://prod.pictures.autoscout24.net/listing-images/8de23c1a-e4dc-4c3f-8646-3c5dbf688ee1_a98e5dac-309d-483a-87a2-f4a4cc09a9fe.jpg/480x360.jpg
4c2baa92-e323-47fc-b6c8-f5fd0d5ac546,mazda,mx-5,c,d,17900,6200,b,95277,03-2015,119.77990387531518,2830,https://prod.pictures.autoscout24.net/listing-images/4c2baa92-e323-47fc-b6c8-f5fd0d5ac546_387789e4-f985-4817-a340-86f2cd739080.jpg/480x360.jpg
c2c4d4fb-de0f-4196-aa76-0209569f0fb2,mazda,mx-5,c,p,14250,2222,b,66000,11-2012,44.8604092829893,3680,https://prod.pictures.autoscout24.net/listing-images/c2c4d4fb-de0f-4196-aa76-0209569f0fb2_654c5981-b0ac-4718-87a1-46b800fd285f.jpg/480x360.jpg
3494e63f-6448-4e4f-9cda-4200014d234c,mazda,6,c,d,15950,2960,b,26437,09-2014,17.223668147311386,3011,https://prod.pictures.autoscout24.net/listing-images/3494e63f-6448-4e4f-9cda-4200014d234c_e1e9be96-0a5f-41d5-90c2-74235b7824dc.jpg/480x360.jpg
7cb9a342-1c28-4278-b056-bb722292ff3c,mazda,mx-5,c,d,15400,1853,b,62000,04-2012,62.49120970441575,3894,https://prod.pictures.autoscout24.net/listing-images/7cb9a342-1c28-4278-b056-bb722292ff3c_575b08d0-1dc5-4ea8-bc71-5e66db7c6074.jpg/480x360.jpg
0d02815f-267f-45d7-8e3a-b1ec3c50e418,mazda,mx-30,c,d,28450,8970,e,22633,06-2020,138.0293117768486,911,https://prod.pictures.autoscout24.net/listing-images/0d02815f-267f-45d7-8e3a-b1ec3c50e418_d6ad901a-3eab-4869-b84f-00bf6eb81c06.jpg/480x360.jpg
e2867087-187b-4125-ab2b-f171f97cda70,mazda,cx-5,c,d,12500,9620,d,94000,11-2015,79.3684737361704,2585,https://prod.pictures.autoscout24.net/listing-images/e2867087-187b-4125-ab2b-f171f97cda70_5bfbe9d1-bd45-453e-9ab1-8b53aaefed74.jpg/480x360.jpg
1d610b43-4bf2-4a9b-b40d-d6279f85b417,mazda,mx-5,c,d,15200,2300,b,63458,12-2012,36.751136569594,3650,https://prod.pictures.autoscout24.net/listing-images/1d610b43-4bf2-4a9b-b40d-d6279f85b417_c3376466-9bb7-46f4-87e1-6c00bc79ac26.jpg/480x360.jpg
736d3da1-ddfc-4516-a2f9-af06dc175e3b,mazda,mx-5,c,d,25900,9620,b,52000,04-2019,79.3684737361704,1338,https://prod.pictures.autoscout24.net/listing-images/736d3da1-ddfc-4516-a2f9-af06dc175e3b_c0bde09f-718d-41b7-aac6-065572deac9a.jpg/480x360.jpg
e1112fa8-c235-468a-93d0-7ba02b5d481a,mazda,mx-5,c,p,27300,4610,b,18500,03-2019,126.04959809806367,1369,https://prod.pictures.autoscout24.net/listing-images/e1112fa8-c235-468a-93d0-7ba02b5d481a_c4857f0e-f80f-4144-abd1-15c309188e4a.jpg/480x360.jpg
f27f0a83-da28-4b5f-9889-df826d982d99,mazda,rx-8,c,p,6900,2300,b,129320,06-2006,36.751136569594,6025,https://prod.pictures.autoscout24.net/listing-images/f27f0a83-da28-4b5f-9889-df826d982d99_5cc9ebd1-7473-4102-873c-ea69d1a4f4a7.jpg/480x360.jpg
c3f95ce9-9489-49c7-a3c5-f0bdd847db34,mazda,mx-5,c,d,21490,1601,b,31852,02-2016,76.3100421089918,2493,https://prod.pictures.autoscout24.net/listing-images/c3f95ce9-9489-49c7-a3c5-f0bdd847db34_32164cf9-b751-4434-a4d2-f26763b7479b.jpg/480x360.jpg
4f44c45b-52c2-45c9-a514-0d52f3303737,mazda,mx-30,c,p,28450,2387,e,12000,10-2020,30.163934640116526,789,https://prod.pictures.autoscout24.net/listing-images/4f44c45b-52c2-45c9-a514-0d52f3303737_9dbe7a56-3eda-4ad4-bf13-019809eeeaec.jpg/480x360.jpg
39b2ae46-0874-4b79-b2a6-daf83d2d8a5e,mazda,mx-5,c,d,24500,9620,b,67000,02-2019,79.3684737361704,1397,https://prod.pictures.autoscout24.net/listing-images/39b2ae46-0874-4b79-b2a6-daf83d2d8a5e_980b88ab-f0a5-4c9f-9cf7-6bd8d0b61f6c.jpg/480x360.jpg
17b5d5cd-e6fc-47f1-b032-c613ac1ffe12,mazda,6,c,d,5299,5060,d,149000,10-2010,116.00750129472273,4442,https://prod.pictures.autoscout24.net/listing-images/17b5d5cd-e6fc-47f1-b032-c613ac1ffe12_6a6ba724-2e10-4b3f-9562-5ef63d13e70e.jpg/480x360.jpg
ba4b252c-fc55-4f02-96f3-0bbe306e6d36,mazda,6,c,d,5900,9860,d,129167,03-2013,75.70525305366282,3560,https://prod.pictures.autoscout24.net/listing-images/ba4b252c-fc55-4f02-96f3-0bbe306e6d36_2c1e1c56-91e8-42bb-a5cd-3955b355da4b.jpg/480x360.jpg
13a7b6aa-d623-46ef-8b58-24ea6f162331,mazda,mx-5,c,d,26500,9620,b,58000,12-2019,79.3684737361704,1094,https://prod.pictures.autoscout24.net/listing-images/13a7b6aa-d623-46ef-8b58-24ea6f162331_66a7f4d9-f49d-4bdb-b9a8-b19323771297.jpg/480x360.jpg
bc94cc57-3c30-4689-a95a-aec3510a02f8,mazda,323,c,p,3000,9968,b,98000,10-1992,62.54265668381387,11016,https://prod.pictures.autoscout24.net/listing-images/bc94cc57-3c30-4689-a95a-aec3510a02f8_1801906c-a421-4c74-a4d0-51dba3a12438.jpg/480x360.jpg
d1dc8eae-b9d6-4469-85a6-cb3b4b5191cf,mazda,3,c,p,11500,1830,b,145000,11-2010,61.99821855231934,4411,https://prod.pictures.autoscout24.net/listing-images/d1dc8eae-b9d6-4469-85a6-cb3b4b5191cf_52a778f9-db87-4712-b371-1c209b2f4bf1.jpg/480x360.jpg
bd4eb3aa-7edd-4116-aa07-4be11c6156b2,mazda,mx-5,c,d,18500,2160,b,68250,11-2015,29.52364933489528,2585,https://prod.pictures.autoscout24.net/listing-images/bd4eb3aa-7edd-4116-aa07-4be11c6156b2_7efdefba-e32f-4589-a6b7-a2fd35a528c3.jpg/480x360.jpg
